t,Fx_hat,Fy_hat,Fz_hat,tau_yaw_hat,tau_yaw_ema,force_mag,force_mag_ema,wz_obs,vx_cmd,vy_cmd,wz_cmd,compliance_mode
26.94,7.474228382110596,-2.7809720039367676,-1.1780508756637573,-0.31640544533729553,-0.30232685804367065,8.061370849609375,7.968685626983643,-0.0,-0.0,-0.0,-0.0,off
26.96,7.4409308433532715,-2.760723114013672,-1.1722050905227661,-0.31628885865211487,-0.3037230372428894,8.022662162780762,7.974081516265869,-0.0,-0.0,-0.0,-0.0,off
26.98,7.463749885559082,-2.739600658416748,-1.1866010427474976,-0.3327844440937042,-0.30662915110588074,8.038718223571777,7.980534076690674,-0.0,-0.0,-0.0,-0.0,off
27.0,7.465879917144775,-2.744312286376953,-1.183540940284729,-0.3392966687679291,-0.30989590287208557,8.041851997375488,7.986659049987793,-0.0,-0.0,-0.0,-0.0,off
27.02,7.411649703979492,-2.7311673164367676,-1.1780894994735718,-0.3328295648097992,-0.3121892809867859,7.986220836639404,7.9866108894348145,-0.0,-0.0,-0.0,-0.0,off
27.04,7.384624004364014,-2.7431204319000244,-1.1596482992172241,-0.31632187962532043,-0.31260251998901367,7.962547779083252,7.984204292297363,-0.0,-0.0,-0.0,-0.0,off
27.060000000000002,7.443714618682861,-2.7708544731140137,-1.174712061882019,-0.3290610611438751,-0.31424838304519653,8.029101371765137,7.988693714141846,-0.0,-0.0,-0.0,-0.0,off
27.080000000000002,7.439365863800049,-2.745934247970581,-1.1771808862686157,-0.34042635560035706,-0.3168661594390869,8.016861915588379,7.991508483886719,-0.0,-0.0,-0.0,-0.0,off
27.1,7.47104024887085,-2.770036220550537,-1.1882444620132446,-0.33826687932014465,-0.31900620460510254,8.056144714355469,7.9979705810546875,-0.0,-0.0,-0.0,-0.0,off
27.12,7.486579418182373,-2.7957515716552734,-1.1887775659561157,-0.3201576769351959,-0.3191213607788086,8.079498291015625,8.006121635437012,-0.0,-0.0,-0.0,-0.0,off
27.14,7.514088153839111,-2.792126178741455,-1.2131768465042114,-0.3245006501674652,-0.3196592926979065,8.107359886169434,8.016241073608398,-0.0,-0.0,-0.0,-0.0,off
27.16,7.494287490844727,-2.778777837753296,-1.2095826864242554,-0.33546319603919983,-0.3212396800518036,8.08387565612793,8.023000717163086,-0.0,-0.0,-0.0,-0.0,off
27.18,7.467673301696777,-2.7593765258789062,-1.204480767250061,-0.33520522713661194,-0.322636216878891,8.051774978637695,8.025875091552734,-0.0,-0.0,-0.0,-0.0,off
27.2,7.4586029052734375,-2.7725703716278076,-1.2036713361740112,-0.3191429674625397,-0.3222868740558624,8.047778129577637,8.028061866760254,-0.0,-0.0,-0.0,-0.0,off
27.22,7.457279205322266,-2.7858896255493164,-1.2000831365585327,-0.31258562207221985,-0.3213167190551758,8.050614356994629,8.030314445495605,-0.0,-0.0,-0.0,-0.0,off
27.240000000000002,7.5918049812316895,-2.83117938041687,-1.231540322303772,-0.32135167717933655,-0.32132020592689514,8.195594787597656,8.046839714050293,-0.0,-0.0,-0.0,-0.0,off
27.26,7.583718776702881,-2.8000757694244385,-1.2514680624008179,-0.34820976853370667,-0.32400915026664734,8.180427551269531,8.060186386108398,-0.0,-0.0,-0.0,-0.0,off
27.28,7.557199954986572,-2.789235830307007,-1.2206791639328003,-0.3423596918582916,-0.3258441686630249,8.14746379852295,8.0689115524292,-0.0,-0.0,-0.0,-0.0,off
27.3,7.4434309005737305,-2.7551374435424805,-1.1889930963516235,-0.3159267008304596,-0.3248524069786072,8.025530815124512,8.064573287963867,-0.0,-0.0,-0.0,-0.0,off
27.32,7.509129047393799,-2.775395154953003,-1.2070578336715698,-0.3122071325778961,-0.3235878646373749,8.096099853515625,8.067724227905273,-0.0,-0.0,-0.0,-0.0,off
27.34,7.6205549240112305,-2.8045334815979004,-1.2383722066879272,-0.34385553002357483,-0.3256146311759949,8.214123725891113,8.08236026763916,-0.0,-0.0,-0.0,-0.0,off
27.36,7.655725002288818,-2.803621530532837,-1.2586604356765747,-0.3526851236820221,-0.3283216655254364,8.249524116516113,8.099065780639648,-0.0,-0.0,-0.0,-0.0,off
27.38,7.611636161804199,-2.7938177585601807,-1.223312497138977,-0.3403903543949127,-0.3295285105705261,8.199934005737305,8.109149932861328,-0.0,-0.0,-0.0,-0.0,off
