t,Fx_hat,Fy_hat,Fz_hat,tau_yaw_hat,tau_yaw_ema,force_mag,force_mag_ema,wz_obs,vx_cmd,vy_cmd,wz_cmd,compliance_mode
4.28,15.36824893951416,-6.4306464195251465,-4.136621475219727,-3.539965867996216,-3.498762607574463,17.165311813354492,17.654481887817383,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.3,15.391511917114258,-6.389766693115234,-4.065058708190918,-3.5324790477752686,-3.502134084701538,17.15378761291504,17.60333251953125,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.32,15.419290542602539,-6.403262615203857,-4.001987457275391,-3.5291249752044678,-3.5048329830169678,17.168930053710938,17.558792114257812,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.34,15.43830394744873,-6.352042198181152,-3.937128782272339,-3.536937952041626,-3.5080432891845703,17.151987075805664,17.517038345336914,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.36,15.463982582092285,-6.314310073852539,-3.8836114406585693,-3.536381244659424,-3.5108771324157715,17.148984909057617,17.47919273376465,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.38,15.511140823364258,-6.300292015075684,-3.7930333614349365,-3.531651258468628,-3.5129544734954834,17.1661376953125,17.44672203063965,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.4,15.547383308410645,-6.276656150817871,-3.7617499828338623,-3.527641534805298,-3.514423131942749,17.183372497558594,17.4193115234375,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.42,15.618491172790527,-6.259676456451416,-3.6769750118255615,-3.525294542312622,-3.515510320663452,17.223268508911133,17.398502349853516,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.44,15.69713306427002,-6.260422229766846,-3.58393931388855,-3.5240609645843506,-3.5163652896881104,17.27534294128418,17.384824752807617,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.46,15.799874305725098,-6.2523393630981445,-3.5545976161956787,-3.5175347328186035,-3.51648211479187,17.35980796813965,17.381013870239258,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.48,15.851075172424316,-6.255972862243652,-3.496906042098999,-3.511615514755249,-3.5159952640533447,17.396038055419922,17.38121795654297,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.5,15.869991302490234,-6.289830207824707,-3.4247548580169678,-3.5121405124664307,-3.5156097412109375,17.4111328125,17.38290786743164,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.5200000000000005,15.989346504211426,-6.397101402282715,-3.33573317527771,-3.5043294429779053,-3.514481544494629,17.541643142700195,17.397329330444336,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.54,16.0425968170166,-6.562890529632568,-3.252023458480835,-3.496250867843628,-3.5126583576202393,17.635534286499023,17.419570922851562,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.5600000000000005,16.10748291015625,-6.804495334625244,-3.184377431869507,-3.480396032333374,-3.509432077407837,17.77336311340332,17.453123092651367,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.58,16.176023483276367,-7.028449535369873,-3.0906054973602295,-3.458872079849243,-3.50437593460083,17.905715942382812,17.496122360229492,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.6000000000000005,16.182392120361328,-7.227561950683594,-3.039299726486206,-3.4214656352996826,-3.4960849285125732,17.98179054260254,17.542173385620117,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.62,16.0502986907959,-7.225998878479004,-2.9385488033294678,-3.381326198577881,-3.4846088886260986,17.845510482788086,17.570045471191406,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.64,15.995702743530273,-7.355349540710449,-3.0127484798431396,-3.338365077972412,-3.469984531402588,17.8617000579834,17.597074508666992,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.66,15.859919548034668,-7.708924770355225,-3.1976535320281982,-3.2025935649871826,-3.4432454109191895,17.921762466430664,17.626819610595703,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.68,15.807892799377441,-7.972095012664795,-3.324700117111206,-3.123706102371216,-3.4112913608551025,18.013811111450195,17.662214279174805,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.7,15.941546440124512,-7.835107326507568,-3.413490056991577,-3.149235725402832,-3.3850855827331543,18.08794403076172,17.703020095825195,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.72,16.0573673248291,-8.066608428955078,-3.424015760421753,-3.214764356613159,-3.368053436279297,18.292980194091797,17.759918212890625,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.74,16.038415908813477,-8.300251007080078,-3.378533124923706,-3.2069427967071533,-3.351942300796509,18.37224578857422,17.818416595458984,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.76,16.123912811279297,-9.10977554321289,-3.3702170848846436,-3.188910722732544,-3.335638999938965,18.82357406616211,17.912405014038086,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.78,16.09398078918457,-10.397796630859375,-3.2659308910369873,-3.185842752456665,-3.3206591606140137,19.436992645263672,18.048295974731445,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.8,16.02853012084961,-10.564456939697266,-2.9697911739349365,-3.22995924949646,-3.311589002609253,19.42527198791504,18.16997528076172,-0.0,-0.4000000059604645,-0.0,-0.0,off
